doc_id,words,sentences,spans
['bc/cctv/00/cctv_0005'],"['I', 'think', 'this', 'plan', 'was', 'quite', 'speedy', '.']",I think this plan was quite speedy .,"[[112, 0, 0]]"
['bc/cctv/00/cctv_0005'],"['It', 'seems', 'that', 'through', 'this', 'kind', 'of', 'SMS', ',', 'citizens', 'responded', 'very', 'well', 'and', 'the', 'effect', 'was', 'excellent', ',', 'ha', '.']","It seems that through this kind of SMS , citizens responded very well and the effect was excellent , ha .",[]
['bc/cctv/00/cctv_0005'],"['Well', ',', 'apart', 'from', 'the', ',', 'ah', ',', 'point', 'on', 'information', 'disclosure', 'brought', 'out', 'by', 'this', 'accident', ',', 'the', 'fact', 'is', 'that', 'the', 'activation', 'of', 'emergency', 'contingency', 'plans', 'by', 'the', ',', 'ah', ',', 'government', 'has', 'also', 'left', 'people', 'with', 'a', 'very', 'deep', 'impression', '.']","Well , apart from the , ah , point on information disclosure brought out by this accident , the fact is that the activation of emergency contingency plans by the , ah , government has also left people with a very deep impression .","[[95, 15, 16], [88, 29, 33]]"
['bc/cctv/00/cctv_0005'],"['Let', ""'s"", 'find', 'out', 'the', 'situation', 'at', 'that', 'time', 'through', 'some', 'footage', '.']",Let 's find out the situation at that time through some footage .,[]
['bc/cctv/00/cctv_0005'],"['Well', ',', 'we', 'know', 'that', 'after', 'the', 'road', 'cave', '-', 'in', 'accident', ',', 'ah', ',', 'ah', ',', 'traffic', 'police', 'and', 'emergency', 'rescue', 'personnel', 'rushed', 'to', 'the', 'scene', ',', 'ah', ',', 'to', 'direct', 'traffic', 'and', 'carry', 'out', 'emergency', 'repair', 'of', 'sewage', 'pipes', '.']","Well , we know that after the road cave - in accident , ah , ah , traffic police and emergency rescue personnel rushed to the scene , ah , to direct traffic and carry out emergency repair of sewage pipes .","[[99, 25, 26], [95, 6, 11]]"
['bc/cctv/00/cctv_0005'],"['Well', ',', 'lots', 'of', 'barricade', 'tape', 'has', 'been', 'strung', 'up', 'on', 'the', 'side', 'road', 'in', 'the', 'north', '-', 'south', 'direction', 'of', 'the', 'accident', 'scene', 'beneath', 'the', 'Jingguang', 'Bridge', 'at', 'East', 'Third', 'Ring', 'Road', '.']","Well , lots of barricade tape has been strung up on the side road in the north - south direction of the accident scene beneath the Jingguang Bridge at East Third Ring Road .","[[75, 25, 27], [99, 21, 23]]"
['bc/cctv/00/cctv_0005'],"['All', 'personnel', 'responsible', 'for', 'the', 'emergency', 'repair', 'of', 'underground', 'sewage', 'pipes', ',', 'ah', ',', 'have', 'arrived', 'at', 'their', 'designated', 'locations', '.']","All personnel responsible for the emergency repair of underground sewage pipes , ah , have arrived at their designated locations .","[[37, 17, 17], [37, 0, 10]]"
['bc/cctv/00/cctv_0005'],"['See', ',', 'through', 'this', 'footage', ',', 'we', 'see', ',', 'ah', ',', 'this', '--']","See , through this footage , we see , ah , this --",[]
['bc/cctv/00/cctv_0005'],"['Uh-huh', '.']",Uh-huh .,[]
['bc/cctv/00/cctv_0005'],"['Okay', ',', 'ah', ',', ',', 'this', 'emergency', 'repair', 'worker', 'said', 'that', 'he', 'was', 'there', 'at', '4', ""o'clock"", '.']","Okay , ah , , this emergency repair worker said that he was there at 4 o'clock .","[[19, 5, 8], [19, 11, 11]]"
['bc/cctv/00/cctv_0005'],"['That', 'means', 'that', 'they', 'arrived', 'at', 'the', 'scene', 'right', 'after', 'the', 'pre-dawn', 'accident', 'occurred', '.']",That means that they arrived at the scene right after the pre-dawn accident occurred .,"[[95, 10, 12], [99, 6, 7], [37, 3, 3]]"
['bc/cctv/00/cctv_0005'],"['Well', ',', 'it', 'can', 'be', 'said', 'that', 'the', 'traffic', 'administration', 'department', 'was', 'activated', 'very', 'quickly', 'after', 'receiving', 'the', 'news', '.']","Well , it can be said that the traffic administration department was activated very quickly after receiving the news .",[]
['bc/cctv/00/cctv_0005'],"['Well', ',', 'ah', ',', 'Yang', 'Yang', ',', 'you', 'work', 'at', 'Traffic', 'Radio', 'Station', ',', 'ha', ',', 'well', ',', 'and', 'we', 'know', 'that', 'you', 'all', 'gave', 'an', 'extensive', 'live', 'broadcast', 'this', 'morning', '.']","Well , ah , Yang Yang , you work at Traffic Radio Station , ha , well , and we know that you all gave an extensive live broadcast this morning .","[[64, 10, 12], [67, 25, 28], [59, 7, 7], [64, 22, 23], [59, 4, 5]]"
['bc/cctv/00/cctv_0005'],"['A', 'special', 'program', '.']",A special program .,"[[67, 0, 3]]"
['bc/cctv/00/cctv_0005'],"['Yes', ',', 'a', 'special', 'program', 'on', 'this', 'traffic', '.']","Yes , a special program on this traffic .","[[67, 2, 7]]"
['bc/cctv/00/cctv_0005'],"['So', ',', 'let', ""'s"", 'first', 'turn', 'our', 'attention', 'to', 'the', 'impact', 'on', 'traffic', 'after', 'the', 'accident', '.']","So , let 's first turn our attention to the impact on traffic after the accident .","[[6, 9, 15], [58, 14, 15]]"
['bc/cctv/00/cctv_0005'],"['Judging', 'from', 'the', 'traffic', 'control', 'measures', 'taken', 'after', 'the', 'accident', ',', 'as', 'well', 'as', 'the', 'eventual', 'impact', 'caused', ',', 'what', 'do', 'you', 'think', 'are', 'the', 'effects', '?']","Judging from the traffic control measures taken after the accident , as well as the eventual impact caused , what do you think are the effects ?","[[58, 8, 9], [6, 24, 25], [59, 21, 21]]"
['bc/cctv/00/cctv_0005'],"['Actually', ',', 'concerning', 'this', ',', 'I', 'think', 'both', 'of', 'you', 'are', 'very', 'familiar', 'with', 'the', 'traffic', 'in', 'Beijing', '.']","Actually , concerning this , I think both of you are very familiar with the traffic in Beijing .","[[94, 17, 17], [6, 3, 3], [59, 5, 5]]"
['bc/cctv/00/cctv_0005'],"['Previously', 'we', 'had', 'a', 'statistic', ',', 'especially', 'for', 'the', 'ring', 'roads', 'in', 'Beijing', '.']","Previously we had a statistic , especially for the ring roads in Beijing .","[[94, 12, 12], [64, 1, 1]]"
['bc/cctv/00/cctv_0005'],"['That', 'is', ',', 'if', 'we', 'have', 'an', 'ordinary', 'fender', 'bender', 'or', 'tailgate', 'accident', 'on', 'a', 'bridge', 'such', 'as', 'the', 'Jingguang', 'Bridge', 'of', 'the', 'Third', 'Ring', 'Road', ',', 'it', 'might', 'cause', 'the', 'entire', 'Third', 'Ring', 'Road', 'to', 'have', 'bumper', '-', 'to', '-', 'bumper', 'traffic', 'jams', 'during', 'these', 'morning', 'and', 'evening', 'peak', 'periods', '.']","That is , if we have an ordinary fender bender or tailgate accident on a bridge such as the Jingguang Bridge of the Third Ring Road , it might cause the entire Third Ring Road to have bumper - to - bumper traffic jams during these morning and evening peak periods .","[[31, 30, 34], [36, 27, 27], [36, 6, 25], [64, 4, 4], [31, 22, 25], [21, 18, 25]]"
['bc/cctv/00/cctv_0005'],"['Uh-huh', '.']",Uh-huh .,[]
['bc/cctv/00/cctv_0005'],"['It', 'might', 'even', 'impact', 'traffic', 'on', 'the', 'Second', 'Ring', 'Road', 'and', 'Fourth', 'Ring', 'Road', '.']",It might even impact traffic on the Second Ring Road and Fourth Ring Road .,"[[36, 0, 0]]"
['bc/cctv/00/cctv_0005'],"['Well', ',', 'ah', ',', 'if', 'there', 'is', 'an', 'accident', ',', 'from', 'the', 'time', 'it', 'occurs', 'until', 'the', 'time', 'all', 'traffic', 'is', 'cleared', ',', 'it', 'probably', 'takes', 'about', 'half', 'an', 'hour', 'to', 'an', 'hour', 'during', 'peak', 'periods', '.']","Well , ah , if there is an accident , from the time it occurs until the time all traffic is cleared , it probably takes about half an hour to an hour during peak periods .","[[41, 13, 13], [41, 7, 8]]"
['bc/cctv/00/cctv_0005'],"['Well', ',', 'we', 'could', 'not', 'imagine', 'imposing', 'temporary', 'traffic', 'restriction', 'measures', 'on', 'a', 'long', 'section', 'of', 'road', 'stretching', 'from', 'Jingguang', 'Bridge', 'to', 'Changhong', 'Bridge', 'from', 'the', 'south', 'all', 'the', 'way', 'to', 'Guomao', 'Bridge', ',', 'blocking', 'the', 'main', 'and', 'side', 'roads', '.']","Well , we could not imagine imposing temporary traffic restriction measures on a long section of road stretching from Jingguang Bridge to Changhong Bridge from the south all the way to Guomao Bridge , blocking the main and side roads .","[[21, 19, 20], [64, 2, 2]]"
['bc/cctv/00/cctv_0005'],"['Well', ',', 'the', 'situation', 'would', 'be', 'unthinkable', 'during', 'this', 'peak', 'period', 'that', 'is', 'the', 'first', 'day', 'of', 'work', 'for', 'everyone', '.']","Well , the situation would be unthinkable during this peak period that is the first day of work for everyone .",[]
['bc/cctv/00/cctv_0005'],"['Hence', ',', 'at', 'that', 'time', ',', 'before', '6:30', 'a', '.m', '.', 'today', ',', 'before', 'our', 'live', 'broadcast', ',', 'we', 'moved', 'the', 'broadcast', 'forward', ',', 'and', 'before', 'the', 'live', 'broadcast', 'we', 'were', 'very', 'worried', '.']","Hence , at that time , before 6:30 a .m . today , before our live broadcast , we moved the broadcast forward , and before the live broadcast we were very worried .","[[19, 20, 21], [64, 14, 14], [19, 14, 16], [64, 29, 29], [19, 26, 28], [93, 11, 11], [64, 18, 18]]"
['bc/cctv/00/cctv_0005'],"['However', ',', 'actually', 'after', 'the', 'entire', 'day', 'today', ',', 'I', 'came', 'here', 'right', 'after', 'ending', 'the', 'live', 'broadcast', 'this', 'evening', 'to', 'continue', 'with', 'the', 'live', 'broadcast', 'here', ',', 'in', 'fact', ',', 'in', 'Beijing', 'today', 'people', 'indeed', 'experienced', 'an', 'extremely', 'high', 'volume', 'of', 'traffic', 'flow', 'on', 'the', 'roads', 'surrounding', 'the', 'section', 'under', 'traffic', 'control', ',', 'and', 'indeed', 'there', 'was', 'a', 'very', 'big', 'traffic', 'jam', '.']","However , actually after the entire day today , I came here right after ending the live broadcast this evening to continue with the live broadcast here , in fact , in Beijing today people indeed experienced an extremely high volume of traffic flow on the roads surrounding the section under traffic control , and indeed there was a very big traffic jam .","[[93, 33, 33], [94, 32, 32], [59, 9, 9], [93, 7, 7], [56, 18, 19]]"
['bc/cctv/00/cctv_0005'],"['Uh-huh', '.']",Uh-huh .,[]
['bc/cctv/00/cctv_0005'],"['However', ',', 'the', 'affected', 'area', 'was', 'not', 'as', 'large', 'as', 'expected', '.']","However , the affected area was not as large as expected .",[]
['bc/cctv/00/cctv_0005'],"['Moreover', ',', 'some', 'people', 'made', 'detours', 'once', 'they', 'received', 'the', 'news', '.']","Moreover , some people made detours once they received the news .","[[119, 2, 3], [119, 7, 7]]"
['bc/cctv/00/cctv_0005'],"['Right', '.']",Right .,[]
['bc/cctv/00/cctv_0005'],"['Psychologically', ',', 'people', 'felt', 'quite', 'relieved', '.']","Psychologically , people felt quite relieved .",[]
['bc/cctv/00/cctv_0005'],"['Because', 'I', 'know', 'this', 'situation', '.']",Because I know this situation .,"[[121, 3, 4]]"
['bc/cctv/00/cctv_0005'],"['Right', ',', 'like', 'those', 'whom', 'we', 'interviewed', 'just', 'now', '.']","Right , like those whom we interviewed just now .",[]
['bc/cctv/00/cctv_0005'],"['It', 'was', 'easy', 'to', 'handle', 'once', 'everyone', 'understood', '.']",It was easy to handle once everyone understood .,"[[121, 0, 0]]"
['bc/cctv/00/cctv_0005'],"['Yes', ',', 'ah', ',', ',', 'a', 'citizen', ',', 'he', 'said', ',', 'I', 'set', 'out', 'today', 'before', 'the', 'incident', ',', 'and', 'I', 'did', 'not', 'drive', 'after', 'I', 'was', 'informed', '.']","Yes , ah , , a citizen , he said , I set out today before the incident , and I did not drive after I was informed .","[[26, 5, 6], [26, 11, 11], [26, 20, 20], [26, 25, 25], [26, 8, 8]]"
['bc/cctv/00/cctv_0005'],"['That', 'person', 'did', 'not', 'even', 'drive', '.']",That person did not even drive .,"[[26, 0, 1]]"
['bc/cctv/00/cctv_0005'],"['Right', '.']",Right .,[]
['bc/cctv/00/cctv_0005'],"['Actually', ',', 'in', 'this', 'aspect', ',', 'I', 'think', 'that', 'citizens', 'were', 'really', 'quite', 'cooperative', '.']","Actually , in this aspect , I think that citizens were really quite cooperative .","[[59, 6, 6]]"
['bc/cctv/00/cctv_0005'],"['For', 'instance', ',', 'this', 'evening', ',', 'we', ',', 'received', 'an', 'SMS', '.']","For instance , this evening , we , received an SMS .","[[56, 3, 4]]"
['bc/cctv/00/cctv_0005'],"['A', 'friend', 'said', ',', 'I', 'work', 'on', 'the', '12th', 'floor', 'of', 'the', 'China', 'World', 'Trade', 'Center', 'at', 'the', 'Guomao', 'Bridge', ',', 'ah', '.']","A friend said , I work on the 12th floor of the China World Trade Center at the Guomao Bridge , ah .","[[80, 4, 4], [80, 0, 1], [54, 11, 19]]"
['bc/cctv/00/cctv_0005'],"['We', 'were', 'discussing', 'that', 'we', 'could', 'go', 'home', 'in', 'fewer', 'cars', 'since', 'everyone', 'was', 'on', 'the', 'same', 'route', '.']",We were discussing that we could go home in fewer cars since everyone was on the same route .,"[[81, 0, 0], [81, 4, 4]]"
['bc/cctv/00/cctv_0005'],"['Later', 'on', ',', 'we', 'suggested', 'to', 'him', 'and', 'said', ',', 'you', ',', 'ah', ',', 'might', 'as', 'well', 'take', 'the', 'subway', ',', 'because', 'you', 'can', 'directly', 'reach', 'the', 'subway', 'once', 'you', 'get', 'down', 'from', 'the', 'China', 'World', 'Trade', 'Center', '.']","Later on , we suggested to him and said , you , ah , might as well take the subway , because you can directly reach the subway once you get down from the China World Trade Center .","[[98, 17, 17], [80, 6, 6], [54, 33, 37], [51, 26, 27], [51, 18, 19], [80, 10, 10]]"
['bc/cctv/00/cctv_0005'],"['Right', '.']",Right .,[]
['bc/cctv/00/cctv_0005'],"['Hey', ',', 'he', 'said', 'this', 'was', 'quite', 'a', 'good', 'idea', '.']","Hey , he said this was quite a good idea .","[[98, 4, 4], [80, 2, 2]]"
['bc/cctv/00/cctv_0005'],"['Actually', ',', 'I', 'think', 'everyone', 'was', 'quite', 'cooperative', 'and', 'also', 'quite', 'supportive', 'in', 'this', 'aspect', '.']","Actually , I think everyone was quite cooperative and also quite supportive in this aspect .","[[59, 2, 2]]"
['bc/cctv/00/cctv_0005'],"['Yes', ',', 'many', ',', 'viewers', 'not', 'in', 'Beijing', 'may', 'not', 'be', 'quite', 'familiar', ',', 'ah', ',', 'with', 'this', 'road', 'section', 'we', 'just', 'mentioned', ',', 'where', ',', 'ah', ',', 'the', 'accident', 'occurred', '.']","Yes , many , viewers not in Beijing may not be quite familiar , ah , with this road section we just mentioned , where , ah , the accident occurred .","[[97, 28, 29], [64, 7, 7]]"
['bc/cctv/00/cctv_0005'],"['Ah', ',', 'we', 'can', 'take', 'a', 'look', 'later', 'through', 'an', 'animation', '.']","Ah , we can take a look later through an animation .",[]
['bc/cctv/00/cctv_0005'],"['This', 'road', 'represents', 'a', 'main', 'road', 'on', 'East', 'Third', 'Ring', 'Road', ',', 'with', 'problems', 'on', 'both', 'the', 'main', 'and', 'side', 'roads', '.']","This road represents a main road on East Third Ring Road , with problems on both the main and side roads .","[[103, 7, 10]]"
['bc/cctv/00/cctv_0005'],"['Furthermore', ',', 'Chaoyang', 'Road', 'is', 'an', 'intersection', '.']","Furthermore , Chaoyang Road is an intersection .","[[58, 2, 3]]"
['bc/cctv/00/cctv_0005'],"['Uh-huh', '.']",Uh-huh .,[]
['bc/cctv/00/cctv_0005'],"['Whether', 'it', 'is', 'Chaoyang', 'Road', 'in', 'the', 'east', '-', 'west', 'direction', 'or', 'the', 'main', 'and', 'side', 'roads', 'of', 'East', 'Third', 'Ring', 'Road', 'in', 'the', 'south', '-', 'north', 'direction', ',', 'as', 'we', 'can', 'see', 'from', 'this', 'diagram', ',', 'it', 'can', 'be', 'said', 'that', 'the', 'area', 'at', 'the', 'main', 'and', 'side', 'roads', 'of', 'East', 'Third', 'Ring', 'Road', 'normally', 'has', 'quite', 'heavy', 'traffic', ',', 'especially', 'during', 'commuting', 'times', '.']","Whether it is Chaoyang Road in the east - west direction or the main and side roads of East Third Ring Road in the south - north direction , as we can see from this diagram , it can be said that the area at the main and side roads of East Third Ring Road normally has quite heavy traffic , especially during commuting times .","[[103, 18, 21], [72, 45, 54], [58, 3, 10], [72, 12, 27], [103, 51, 54]]"
['bc/cctv/00/cctv_0005'],"['Well', ',', 'Chaoyang', 'Road', 'is', 'a', 'very', 'important', 'artery', 'in', 'the', 'east', '-', 'west', 'direction', '.']","Well , Chaoyang Road is a very important artery in the east - west direction .","[[58, 2, 3]]"
['bc/cctv/00/cctv_0005'],"['Yes', '.']",Yes .,[]
['bc/cctv/00/cctv_0005'],"['When', 'people', 'living', 'in', 'the', 'west', 'want', 'to', 'cross', 'over', 'from', 'the', 'city', ',', 'they', 'have', 'to', 'go', 'via', 'this', 'road', '.']","When people living in the west want to cross over from the city , they have to go via this road .","[[36, 14, 14], [36, 1, 5], [58, 19, 20], [64, 11, 12]]"
['bc/cctv/00/cctv_0005'],"['Hence', ',', 'if', 'a', 'traffic', 'accident', 'occurs', 'at', 'this', 'place', ',', 'we', 'can', 'indeed', 'imagine', ',', 'ha', ',', 'how', 'widespread', ',', 'ah', ',', 'the', 'extent', 'of', 'the', 'impact', 'will', 'be', ',', 'such', 'as', 'the', 'number', 'of', 'cars', 'caught', 'in', 'traffic', 'jams', '.']","Hence , if a traffic accident occurs at this place , we can indeed imagine , ha , how widespread , ah , the extent of the impact will be , such as the number of cars caught in traffic jams .",[]
['bc/cctv/00/cctv_0005'],"['Yes', ',', 'actually', 'I', 'think', 'everyone', 'can', 'see', 'that', 'from', 'the', 'buses', 'that', 'cross', 'Jingguang', 'Bridge', '.']","Yes , actually I think everyone can see that from the buses that cross Jingguang Bridge .","[[61, 14, 15], [3, 3, 3]]"
['bc/cctv/00/cctv_0005'],"['Yes', '.']",Yes .,[]
['bc/cctv/00/cctv_0005'],"['As', 'buses', 'that', 'cross', 'the', 'Third', 'Ring', 'Road', 'are', 'currently', ',', 'right', 'now', 'affected', 'by', 'the', 'Jingguang', 'Bridge', 'accident', ',', 'ah', ',', 'the', 'latest', 'results', 'this', 'morning', 'show', 'that', '32', 'bus', 'routes', 'throughout', 'the', 'neighborhood', 'have', 'had', 'to', 'be', 'rerouted', '.']","As buses that cross the Third Ring Road are currently , right now affected by the Jingguang Bridge accident , ah , the latest results this morning show that 32 bus routes throughout the neighborhood have had to be rerouted .","[[97, 15, 18], [61, 16, 17], [124, 33, 34]]"
